X,Y,LATITUDE,LONGITUDE,fid,LIGHTSTYLE,ShortNumbe,OPERATOR,STATUS,DISTRICT,LOCATION,ROAD,EAST,NORTH,LUMINOUS,MODEL,SCALE_X,SCALE_Y,SCALE_Z,HubDist,BEARING
391771.5767,5819784.679,52.51741498,13.4049804,s_oeffbeleucht.169245,44805-2110221-00,221,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391771.5767,5819784.679,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.072661438,325.2119
391774.7912,5819800.593,52.51755863,13.40502258,s_oeffbeleucht.169246,44805-2110222-00,222,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391774.7912,5819800.593,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.468077158,143.4928
391753.021,5819772.946,52.51730585,13.40471087,s_oeffbeleucht.169247,44805-2110223-00,223,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391753.021,5819772.946,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.681206854,325.1607
391756.2077,5819788.711,52.51744816,13.40475269,s_oeffbeleucht.169248,44805-2110224-00,224,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391756.2077,5819788.711,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.757194481,142.5586
391733.0458,5819760.079,52.51718625,13.4044208,s_oeffbeleucht.169249,44805-2110225-00,225,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391733.0458,5819760.079,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.461356064,324.9435
391739.4474,5819777.695,52.51734584,13.40450937,s_oeffbeleucht.169250,44805-2110226-00,226,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391739.4475,5819777.695,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.757054484,143.1603
392128.1408,5820136.95,52.52065142,13.41011877,s_oeffbeleucht.169261,44805-2110064-00,64,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,392128.1408,5820136.95,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.890004303,326.2747
391912.0942,5819946.035,52.51889292,13.40699796,s_oeffbeleucht.169287,44805-2110090-00,90,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391912.0942,5819946.035,Light pole with double bracket,/Assets/Models/Berlin/Street_Light_Models/Object17.prefab,2.4,3.2,2.6,13.89575389,171.4486
391926.5023,5820032.502,52.51967283,13.40718211,s_oeffbeleucht.169291,44805-2110094-00,94,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391926.5024,5820032.502,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.771025612,324.1555
393420.1575,5820428.547,52.52352615,13.42905998,s_oeffbeleucht.168927,44797-2110090-00,90,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393420.1575,5820428.547,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,30.75754446,177.9937
390889.1816,5818842.42,52.50877131,13.39229076,s_oeffbeleucht.169085,44801-2110017-00,17,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390889.1816,5818842.42,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,9.603789822,174.4865
390860.1975,5818825.476,52.50861324,13.39186943,s_oeffbeleucht.169086,44801-2110018-00,18,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390860.1976,5818825.476,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.984021036,358.0207
390827.2687,5818836.124,52.50870234,13.39138095,s_oeffbeleucht.169087,44801-2110019-00,19,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390827.2687,5818836.124,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.113984905,174.0358
390799.3028,5818820.925,52.50856015,13.39097405,s_oeffbeleucht.169088,44801-2110020-00,20,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390799.3028,5818820.925,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,4.944933176,355.7188
390768.7276,5818831.671,52.50865059,13.3905202,s_oeffbeleucht.169089,44801-2110021-00,21,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390768.7276,5818831.671,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.077837857,172.6896
390734.9286,5818816.025,52.50850322,13.39002754,s_oeffbeleucht.169090,44801-2110030-00,30,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390734.9286,5818816.025,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.9,2.9,2.9,5.019112313,359.2098
390734.1821,5818829.137,52.5086209,13.39001224,s_oeffbeleucht.169091,44801-2110031-00,31,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390734.1821,5818829.137,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.121783101,175.2165
390710.388,5818814.314,52.50848292,13.38966666,s_oeffbeleucht.169092,44801-2110032-00,32,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390710.388,5818814.314,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.9,2.9,2.9,4.904563686,358.2511
390709.7215,5818827.377,52.50860018,13.38965256,s_oeffbeleucht.169093,44801-2110033-00,33,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390709.7215,5818827.377,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.176678606,176.3764
390998.4396,5818836.252,52.50873774,13.39390197,s_oeffbeleucht.169094,44801-2110034-00,34,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390998.4396,5818836.252,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.015469706,351.956
390981.0567,5818834.4,52.50871762,13.39364656,s_oeffbeleucht.169095,44801-2110035-00,35,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390981.0568,5818834.4,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.348839987,353.0593
391924.1467,5820013.799,52.51950428,13.40715348,s_oeffbeleucht.169292,44805-2110095-00,95,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391924.1467,5820013.799,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.931222558,217.8043
391906.5584,5820000.584,52.51938204,13.40689867,s_oeffbeleucht.169293,44805-2110096-00,96,Electricity,Renovation (out of service),Mitte (REG A),Mitte,RathausstraÃŸe,391906.5585,5820000.584,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,11.05384974,144.9756
391890.5221,5820004.438,52.51941349,13.40666117,s_oeffbeleucht.169294,44805-2110097-00,97,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391890.5221,5820004.438,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.59165949,322.7319
391880.4809,5820018.104,52.51953431,13.4065088,s_oeffbeleucht.169295,44805-2110098-00,98,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391880.4809,5820018.104,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.369025345,144.6796
391880.8987,5820031.868,52.51965809,13.40651048,s_oeffbeleucht.169296,44805-2110099-00,99,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391880.8988,5820031.868,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,2.092019968,26.5159
391901.223,5820048.417,52.51981084,13.40680451,s_oeffbeleucht.169297,44805-2110100-00,100,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391901.223,5820048.417,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,3.295821586,268.7539
391916.2245,5820044.779,52.51978112,13.4070267,s_oeffbeleucht.169298,44805-2110101-00,101,Electricity,In operation,Mitte (REG A),Mitte,RathausstraÃŸe,391916.2245,5820044.779,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,10.26320441,137.7669
391789.5372,5820011.368,52.51945573,13.4051712,s_oeffbeleucht.169330,44805-4110133-00,133,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391789.5372,5820011.368,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,23.48289738,49.8381
391795.3631,5819984.477,52.51921522,13.40526578,s_oeffbeleucht.169331,44805-4110134-00,134,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391795.3631,5819984.477,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,36.40138509,50.4365
391793.1226,5819959.633,52.51899151,13.40524086,s_oeffbeleucht.169332,44805-4110135-00,135,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391793.1226,5819959.633,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,52.40066407,231.0489
391800.2001,5819952.491,52.51892874,13.40534745,s_oeffbeleucht.169333,44805-4110136-00,136,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391800.2001,5819952.491,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,53.3608281,50.1041
391805.1436,5819945.914,52.51887061,13.40542242,s_oeffbeleucht.169334,44805-4110137-00,137,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391805.1436,5819945.914,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,53.82835816,50.1182
391810.0267,5819937.005,52.51879152,13.40549726,s_oeffbeleucht.169335,44805-4110138-00,138,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391810.0267,5819937.005,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,55.79798001,50.2114
391834.4212,5819934.665,52.51877533,13.40585739,s_oeffbeleucht.169336,44805-4110139-00,139,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391834.4212,5819934.665,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,38.58577057,50.158
391857.9337,5819930.588,52.51874336,13.4062051,s_oeffbeleucht.169337,44805-4110140-00,140,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391857.9337,5819930.588,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,23.20778053,48.131
391813.558,5819927.053,52.51870278,13.40555252,s_oeffbeleucht.169338,44805-4110141-00,141,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391813.558,5819927.053,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,57.90629632,250.4672
391815.539,5819915.076,52.51859554,13.4055856,s_oeffbeleucht.169339,44805-4110142-00,142,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391815.539,5819915.076,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,54.59599652,241.0703
391815.3685,5819903.014,52.51848711,13.40558701,s_oeffbeleucht.169340,44805-4110143-00,143,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391815.3686,5819903.014,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,47.60387937,230.7049
391812.9783,5819891.218,52.51838063,13.40555564,s_oeffbeleucht.169341,44805-4110144-00,144,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391812.9783,5819891.218,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,38.22923059,229.7848
391808.4742,5819880.052,52.51827939,13.40549292,s_oeffbeleucht.169342,44805-4110145-00,145,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391808.4742,5819880.052,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,27.62995757,230.0583
391802.0242,5819869.932,52.51818717,13.40540119,s_oeffbeleucht.169343,44805-4110146-00,146,Electricity,Out of order,Mitte (REG A),Mitte,RathausstraÃŸe,391802.0242,5819869.932,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,16.20250245,229.9196
393399.2528,5820215.558,52.52160798,13.42882029,s_oeffbeleucht.168942,44797-2110109-00,109,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393399.2528,5820215.558,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,7.359003554,96.4453
393385.1074,5820233.294,52.5217646,13.4286062,s_oeffbeleucht.168943,44797-2110110-00,110,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393385.1074,5820233.294,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.4477167,97.8991
393401.793,5820242.49,52.52185051,13.42884907,s_oeffbeleucht.168944,44797-2110111-00,111,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393401.793,5820242.49,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,8.017623855,93.6975
393387.7297,5820262.224,52.5220251,13.42863555,s_oeffbeleucht.168945,44797-2110112-00,112,Electricity,Renovation (in operation),Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393387.7297,5820262.224,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.769355868,95.663
393404.4673,5820268.01,52.52208037,13.42888029,s_oeffbeleucht.168946,44797-2110113-00,113,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393404.4673,5820268.01,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.130977699,2.4394
393359.2633,5820266.178,52.52205507,13.42821489,s_oeffbeleucht.168947,44797-2110114-00,114,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393359.2633,5820266.178,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.979028956,207.5412
393381.5803,5820285.356,52.52223178,13.42853753,s_oeffbeleucht.168948,44797-2110115-00,115,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393381.5803,5820285.356,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.070458958,29.1125
393359.758,5820296.859,52.52233089,13.42821233,s_oeffbeleucht.168949,44797-2110116-00,116,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393359.7581,5820296.859,Lighting pole with extension light,/Assets/Models/Berlin/Street_Light_Models/Object11.prefab,2.9,2.9,2.9,5.320247374,28.8993
393336.7037,5820308.929,52.52243484,13.4278688,s_oeffbeleucht.168950,44797-2110117-00,117,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393336.7037,5820308.929,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.388530142,23.6181
393316.349,5820319.789,52.52252846,13.42756542,s_oeffbeleucht.168951,44797-2110118-00,118,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393316.349,5820319.789,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.194357204,25.7875
393290.4027,5820333.112,52.52264311,13.42717887,s_oeffbeleucht.168952,44797-2110119-00,119,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393290.4027,5820333.112,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.414219396,24.8569
393266.7585,5820345.502,52.52274982,13.42682654,s_oeffbeleucht.168953,44797-2110120-00,120,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393266.7585,5820345.502,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.383559547,26.717
393242.0276,5820358.589,52.52286259,13.42645797,s_oeffbeleucht.168954,44797-2110121-00,121,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393242.0276,5820358.589,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.125908963,22.5866
393327.9678,5820262.804,52.52201862,13.42775489,s_oeffbeleucht.168955,44797-2110122-00,122,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393327.9678,5820262.804,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.564778837,132.3657
393308.5792,5820356.292,52.52285498,13.42743923,s_oeffbeleucht.168959,44797-2110127-00,127,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393308.5792,5820356.292,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,17.37803968,174.8014
393316.3361,5820342.917,52.5227363,13.42755781,s_oeffbeleucht.168960,44797-2110128-00,128,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393316.3361,5820342.917,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.272589521,207.6057
393341.0268,5820329.61,52.52262155,13.42792585,s_oeffbeleucht.168961,44797-2110129-00,129,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393341.0268,5820329.61,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.342980939,204.4473
393355.3778,5820358.949,52.52288802,13.42812788,s_oeffbeleucht.168962,44797-2110130-00,130,Electricity,In operation,Friedrichshain-Kreuzberg (REG A),Friedrichshain,Platz der Vereinten Nationen,393355.3778,5820358.949,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,19.50946517,0.3713
390961.3053,5818832.93,52.50870046,13.39335613,s_oeffbeleucht.169096,44801-2110036-00,36,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390961.3054,5818832.93,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,6.110626254,358.6308
390941.7836,5818831.919,52.50868747,13.39306894,s_oeffbeleucht.169097,44801-2110037-00,37,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390941.7837,5818831.919,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.418660013,352.9456
390926.8068,5818830.421,52.50867101,13.39284885,s_oeffbeleucht.169098,44801-2110038-00,38,Electricity,In operation,Mitte (REG A),Mitte,SchÃ¼tzenstraÃŸe,390926.8068,5818830.421,Light pole with top light,/Assets/Models/Berlin/Street_Light_Models/Object26.prefab,1.8,1.8,1.8,5.614418048,357.3045
