X,Y,LATITUDE,LONGITUDE,name,altitude,BEARING,href,CityObjType,ELEVATION,LocalityName,ThoroughfareName,ThoroughfareNumber,function,measuredHeight,roofType
390650.5113,5819474.928,52.5144076,13.3885676,DEB_LOD2_UUID_2e63cf9a-99cb-4974-93e1-f3a12a7af4d9,33.63,358.7282319,5071/DEB_LOD2_UUID_2e63cf9a-99cb-4974-93e1-f3a12a7af4d9.dae,Building,33.63,Berlin,FranzÃ¶sische Str.,63,1119,26.948,1000
390553.2116,5819377.564,52.5135131,13.3871664,DEB_LOD2_UUID_0177f020-88d7-4c48-8f97-9c7cdd6e92ab,32.13,358.7193835,5230/DEB_LOD2_UUID_0177f020-88d7-4c48-8f97-9c7cdd6e92ab.dae,Building,32.13,Berlin,FranzÃ¶sische Str.,63,1119,27.929,2100
390363.5962,5819224.948,52.5121035,13.3844237,BLDG_0003000e0057917b,33.8300018,358.725505,5311/BLDG_0003000e0057917b.dae,Building,33.83,Berlin,FranzÃ¶sische Str.,63,1119,25.57,1130
390829.3507,5819003.155,52.5102038,13.3913568,DEB_LOD2_UUID_197329f5-bead-439b-968e-49469e2d070e,34.61,358.7201982,4208/DEB_LOD2_UUID_197329f5-bead-439b-968e-49469e2d070e.dae,Building,34.61,Berlin,FranzÃ¶sische Str.,63,1119,25.683,3100
390728.5743,5819164.738,52.5116357,13.3898194,DEB_LOD2_UUID_1387505c-8c90-46e1-be8f-f6e92bcd6757,34.09,358.7234351,5325/DEB_LOD2_UUID_1387505c-8c90-46e1-be8f-f6e92bcd6757.dae,Building,34.09,Berlin,FranzÃ¶sische Str.,63,1119,29.002,2100
390276.0953,5819695.828,52.5163175,13.3829795,DEB_LOD2_UUID_a7bbcd54-141a-4b21-aff0-b1c546e941d4,32.43,358.7151165,4047/DEB_LOD2_UUID_a7bbcd54-141a-4b21-aff0-b1c546e941d4.dae,Building,32.43,Berlin,FranzÃ¶sische Str.,63,1119,36.449,1000
390630.9503,5819550.521,52.515083,13.3882546,DEB_LOD2_UUID_3731babf-3e63-41ac-81d2-96bc49ae15e5,33.257,358.7277941,4219/DEB_LOD2_UUID_3731babf-3e63-41ac-81d2-96bc49ae15e5.dae,Building,33.257,Berlin,FranzÃ¶sische Str.,63,1119,31.443,1000
390705.6057,5819796.056,52.5173045,13.3892736,DEB_689782cc-3220-4b,30.36,358.7235056,5524/DEB_689782cc-3220-4b.dae,Building,30.36,Berlin,Gendarmenmarkt,3,2151,33.37,1130
390503.8166,5820000.449,52.5191008,13.3862337,DEB_LOD2_UUID_633c62af-a3f1-42df-90c5-612cb91034eb,33.37,358.7270713,4330/DEB_LOD2_UUID_633c62af-a3f1-42df-90c5-612cb91034eb.dae,Building,33.37,Berlin,FranzÃ¶sische Str.,63,1119,26.116,2100
390232.1147,5819777.1,52.517039,13.3823048,DEB_LOD2_UUID_9e936e0c-59d3-4788-97b8-63e582e6891b,31.85,358.7183772,4660/DEB_LOD2_UUID_9e936e0c-59d3-4788-97b8-63e582e6891b.dae,Building,31.85,Berlin,FranzÃ¶sische Str.,63,1119,14.134,3100
390570.2998,5819019.55,52.5102992,13.3875359,DEB_LOD2_UUID_0679739e-6a6e-494d-a5b6-1d328cb07c3f,34.77,358.7174801,4446/DEB_LOD2_UUID_0679739e-6a6e-494d-a5b6-1d328cb07c3f.dae,Building,34.77,Berlin,FranzÃ¶sische Str.,63,1119,29.34,2100
390818.8556,5819103.749,52.5111057,13.3911692,DEB_LOD2_UUID_3a04ab28-570c-493e-b886-87aa77109151,34.49,358.7225857,5142/DEB_LOD2_UUID_3a04ab28-570c-493e-b886-87aa77109151.dae,Building,34.49,Berlin,FranzÃ¶sische Str.,63,1119,32.102,2100
390636.3217,5819126.682,52.5112752,13.3884731,DEB_LOD2_UUID_0b5fa7bb-3f21-4d7c-a5ed-e69d54dfc640,34.16,358.7292891,5735/DEB_LOD2_UUID_0b5fa7bb-3f21-4d7c-a5ed-e69d54dfc640.dae,Building,34.16,Berlin,Gendarmenmarkt,3,2151,31.467,1000
390981.5185,5819735.748,52.5168178,13.3933579,DEB_LOD2_UUID_0e2298d0-1ee3-474b-b31c-dca132c022a2,32.71,358.7324602,4715/DEB_LOD2_UUID_0e2298d0-1ee3-474b-b31c-dca132c022a2.dae,Building,32.71,Berlin,FranzÃ¶sische Str.,63,1119,28.013,1000
390816.6911,5819727.291,52.5167088,13.3909326,BLDG_0003000b006b61fc,34.0600014,358.7281523,5447/BLDG_0003000b006b61fc.dae,Building,34.18,Berlin,FranzÃ¶sische Str.,63,1411,30.11737,1130
390369.945,5819254.717,52.5123723,13.3845074,DEB_LOD2_UUID_bb6cf007-59e9-4be2-9b3a-eaab481de009,32.07,358.7267718,5291/DEB_LOD2_UUID_bb6cf007-59e9-4be2-9b3a-eaab481de009.dae,Building,32.07,Berlin,FranzÃ¶sische Str.,63,1119,23.864,3100
390566.6841,5819166.794,52.5116217,13.3874342,BLDG_0003000e001f4742,31.7800007,358.7212923,5486/BLDG_0003000e001f4742.dae,Building,31.78,Berlin,FranzÃ¶sische Str.,63,1301,24.72,1000
390845.6954,5819391.457,52.5136966,13.3914701,DEB_LOD2_UUID_bbef4b69-d794-4511-b325-3505fc267dbf,34.57,358.7219752,5504/DEB_LOD2_UUID_bbef4b69-d794-4511-b325-3505fc267dbf.dae,Building,34.57,Berlin,FranzÃ¶sische Str.,63,1133,33.16836,2100
390716.8714,5820235.514,52.521256,13.3892951,BLDG_00030000001732d4,33.6100006,358.7197767,6574/BLDG_00030000001732d4.dae,Building,33.61,,,,1004,18.52308,1000
390892.1225,5820857.193,52.5268779,13.3916729,BLDG_00030000001864db,34.3400002,358.7320905,6575/BLDG_00030000001864db.dae,Building,34.34,Berlin,Friedrichstr.,101,1004,8.46473,1000
390937.0692,5820876.277,52.5270584,13.3923289,BLDG_0003000000186a14,32.9700012,358.7260916,6590/BLDG_0003000000186a14.dae,Building,32.97,Berlin,Linienstr.,147,1301,11.83991,1000
390788.2198,5820761.218,52.5259946,13.3901735,BLDG_0003000b0051cd1c,33.5,358.733326,6598/BLDG_0003000b0051cd1c.dae,Building,33.5,Berlin,Linienstr.,150,1231,18.37579,1000
390937.1102,5820842.47,52.5267546,13.3923406,BLDG_000300000018691d,32.7999992,358.7261774,6607/BLDG_000300000018691d.dae,Building,32.8,Berlin,NeustÃ¤dtische Kirchstr.,8,1004,9.44995,1000
390353.6809,5820029.68,52.5193333,13.3840123,BLDG_0003000e006e2669,30.4300003,358.718826,6617/BLDG_0003000e006e2669.dae,Building,30.43,Berlin,Linienstr.,148,1119,16,1000
390699.0526,5820267.703,52.5215417,13.389022,BLDG_0003000f00003fd2,33.4000015,358.7153874,6634/BLDG_0003000f00003fd2.dae,Building,33.4,Berlin,Friedrichstr.,148,1411,27.61727,1000
390502.5059,5820024.102,52.5193131,13.3862066,BLDG_00030008004e9ad5,32.8400002,358.7248847,6654/BLDG_00030008004e9ad5.dae,Building,32.84,Berlin,Georgenstr.,25,1499,30.16,1000
390889.9153,5819296.844,52.5128552,13.3921525,BLDG_00030009000007d0,33.5,358.7309416,5776/BLDG_00030009000007d0.dae,Building,34.47,Berlin,Gendarmenmarkt,3,1134,28.496,3600
390558.8523,5820041.983,52.5194851,13.3870308,BLDG_0003000900823f99,32.6500015,358.7220232,6666/BLDG_0003000900823f99.dae,Building,32.65,Berlin,Am Weidendamm,1A,1499,33,1000
390911.8021,5820039.016,52.5195292,13.3922314,BLDG_0003000e00964cda,33.0900002,358.7354839,6686/BLDG_0003000e00964cda.dae,Building,33.09,Berlin,Am Kupfergraben,1,1123,26.21,1000
390836.6071,5820072.917,52.5198188,13.3911125,BLDG_0003000e00743c19,32.8400002,358.7222869,6712/BLDG_0003000e00743c19.dae,Building,32.84,Berlin,Dorotheenstr.,28,1005,2.16,1000
390810.3735,5820235.877,52.521278,13.3906725,BLDG_0003000000180703,35.2400017,358.7188426,6720/BLDG_0003000000180703.dae,Building,35.24,Berlin,Dorotheenstr.,24,1123,7.29994,1000
390838.3709,5820220.263,52.5211433,13.3910901,BLDG_0003000000180816,35.5900002,358.7212597,6736/BLDG_0003000000180816.dae,Building,35.59,Berlin,Dorotheenstr.,28,1744,3.2451,1000
390731.2751,5820127.521,52.5202884,13.3895428,BLDG_0003000000173471,32.7900009,358.730911,6760/BLDG_0003000000173471.dae,Building,32.79,Berlin,Planckstr.,20,1005,1.21,1000
390790.9075,5820061.206,52.5197044,13.3904431,BLDG_0003000e00743c0b,32.8699989,358.723754,6744/BLDG_0003000e00743c0b.dae,Building,32.87,Berlin,Geschwister-Scholl-Str.,7,2361,36.33,1000
390876.2636,5820215.246,52.5211058,13.39165,BLDG_0003000e0080dfbc,33.6699982,358.7182357,6769/BLDG_0003000e0080dfbc.dae,Building,33.67,Berlin,Reichstagufer,12,1231,21.97434,1000
390695.5569,5820241.242,52.5213032,13.3889792,DEB_LOD2_UUID_0bcd6539-7ee5-440c-a053-f13b1485d2fd,33.07,358.7185166,6781/DEB_LOD2_UUID_0bcd6539-7ee5-440c-a053-f13b1485d2fd.dae,Building,33.07,Berlin,Geschwister-Scholl-Str.,7,1123,17.766,1000
390826.5404,5820071.995,52.5198085,13.3909645,BLDG_0003000e00743c1b,33.0699997,358.7206621,6698/BLDG_0003000e00743c1b.dae,Building,33.07,Berlin,Geschwister-Scholl-Str.,7,1004,8.93,1000
390923.1631,5820146.812,52.5205002,13.3923634,BLDG_0003000b006f8d9d,33.7999992,358.7216139,6706/BLDG_0003000b006f8d9d.dae,Building,33.8,Berlin,Geschwister-Scholl-Str.,2,1004,4.11268,1000
390855.7021,5820088.782,52.5199652,13.3913886,BLDG_0003000e00743c15,32.5900002,358.7314691,6718/BLDG_0003000e00743c15.dae,Building,32.59,Berlin,Georgenstr.,36,1123,25.91,1000
390853.5126,5820250.338,52.5214166,13.3913033,BLDG_0003000b005f1839,34.1300011,358.7194713,6734/BLDG_0003000b005f1839.dae,Building,34.13,Berlin,Am Weidendamm,2,1123,27.37,1130
390807.0879,5820062.636,52.5197205,13.390681,BLDG_0003000e00743c13,32.6199989,358.7258617,6750/BLDG_0003000e00743c13.dae,Building,32.62,Berlin,Dorotheenstr.,30,1004,29.38,1000
390814.675,5820184.337,52.5208157,13.3907528,BLDG_0003000e00615465,33.2599983,358.721086,6758/BLDG_0003000e00615465.dae,Building,33.26,Berlin,Geschwister-Scholl-Str.,7,2111,10.09615,1000
390901.9493,5820129.97,52.5203446,13.3920564,DEB_LOD2_UUID_1032fd75-fef1-47ca-9f13-b6207b734ea9,33.334,358.7278608,6861/DEB_LOD2_UUID_1032fd75-fef1-47ca-9f13-b6207b734ea9.dae,Building,33.334,Berlin,Friedrichstr.,142,1191,7.452,3200
390716.3285,5820253.464,52.5214172,13.3892812,DEB_LOD2_UUID_2904b9ef-6666-462b-a8f6-d3a3a8af17eb,33.2,358.7176697,6840/DEB_LOD2_UUID_2904b9ef-6666-462b-a8f6-d3a3a8af17eb.dae,Building,33.2,Berlin,Friedrichstr.,142,1191,20.293,3100
390675.3342,5820118.911,52.5201998,13.3887215,DEB_LOD2_UUID_034cc759-9b59-48c5-9245-11afe7ff3d96,32.907,358.7219867,6795/DEB_LOD2_UUID_034cc759-9b59-48c5-9245-11afe7ff3d96.dae,Building,32.907,Berlin,UniversitÃ¤tsstr.,5,1123,3.375,1000
390734.9871,5820172.506,52.5206934,13.3895827,DEB_LOD2_UUID_aea68e67-ea43-4cb3-8de1-0f8da200d902,32.97,358.7311351,6804/DEB_LOD2_UUID_aea68e67-ea43-4cb3-8de1-0f8da200d902.dae,Building,32.97,Berlin,Friedrichstr.,103,1461,6.3,1000
390738.9786,5819989.656,52.519051,13.3897016,BLDG_0003000b00217ab6,32.0600014,358.717488,6766/BLDG_0003000b00217ab6.dae,Building,32.06,Berlin,Planckstr.,13,1004,93.94,1000
390303.1736,5820042.517,52.5194385,13.383264,BLDG_0003000f00248a84,30.7900009,358.7225831,6778/BLDG_0003000f00248a84.dae,Building,30.79,Berlin,Friedrichstr.,95,1119,27.3239,1000
390655.9367,5820125.397,52.5202542,13.3884336,DEB_LOD2_UUID_d26c21eb-8baa-4436-b5a0-e6e1c258df20,32.916,358.7146382,6859/DEB_LOD2_UUID_d26c21eb-8baa-4436-b5a0-e6e1c258df20.dae,Building,32.916,Berlin,Friedrichstr.,142,1191,5.696,1000
390821.0303,5820178.031,52.5207603,13.3908485,BLDG_0003000e0061545f,33.4000015,358.7185749,6821/BLDG_0003000e0061545f.dae,Building,33.4,Berlin,Friedrichstr.,103,2111,26.23809,1000
390718.0322,5820235.822,52.521259,13.3893121,BLDG_000300000017337f,33.4799995,358.7324498,6583/BLDG_000300000017337f.dae,Building,33.48,Berlin,Planckstr.,27,1004,18.20667,1000
390634.8867,5820046.026,52.5195367,13.3881496,DEB_LOD2_UUID_e59e62c7-46d0-4772-a66b-33b7e8a4d27c,32.16,358.7202429,6876/DEB_LOD2_UUID_e59e62c7-46d0-4772-a66b-33b7e8a4d27c.dae,Building,32.16,Berlin,Friedrichstr.,142,1191,33.818,1000
390488.1315,5820044.865,52.5194968,13.385988,BLDG_0003000800088b30,33.2900009,358.7131339,6604/BLDG_0003000800088b30.dae,Building,33.29,Berlin,NeustÃ¤dtische Kirchstr.,7,1499,29.71,1000
390471.7112,5819985.065,52.5189561,13.3857658,BLDG_00030008004e9ad3,33.4500008,358.7287763,6591/BLDG_00030008004e9ad3.dae,Building,33.45,Berlin,Auguststr.,92,1499,29.03,1000
390703.2926,5820196.737,52.5209048,13.3891078,BLDG_0003000f00003fbd,31.9500008,358.728593,6619/BLDG_0003000f00003fbd.dae,Building,31.95,Berlin,Friedrichstr.,101,1132,27.55,1130
390527.0739,5820025.412,52.5193298,13.3865681,BLDG_0003000900823f91,32.9399986,358.7267963,6657/BLDG_0003000900823f91.dae,Building,32.94,Berlin,Georgenstr.,22,1421,30.05,1000
390835.0328,5820218.502,52.5211268,13.3910415,BLDG_000300000018072d,34.6399994,358.7207299,6694/BLDG_000300000018072d.dae,Building,34.64,Berlin,Geschwister-Scholl-Str.,2,2364,3.94175,1000
390760.7346,5820077.012,52.5198404,13.3899934,BLDG_0003000001356e22,31.75,358.7333129,6667/BLDG_0003000001356e22.dae,Building,31.75,Berlin,Georgenstr.,24,1499,14.7,1000
390924.3489,5820134.223,52.5203873,13.392385,BLDG_0003000b006f8d9f,33.3499985,358.7312935,6702/BLDG_0003000b006f8d9f.dae,Building,33.35,Berlin,Georgenstr.,36,1004,6.2732,1000
390860.213,5820039.297,52.5195214,13.3914713,BLDG_00030000001809ef,32.0600014,358.7213775,6709/BLDG_00030000001809ef.dae,Building,32.06,Berlin,Geschwister-Scholl-Str.,2,1004,6.16962,1000
390857.358,5820224.302,52.5211834,13.3913685,BLDG_0003000000180b1e,33.7799988,358.7325271,6754/BLDG_0003000000180b1e.dae,Building,33.78,Berlin,Georgenstr.,35,1123,25.58691,1130
390933.57,5820040.489,52.5195468,13.3925516,BLDG_0003000e00143719,33.2900009,358.7364957,6724/BLDG_0003000e00143719.dae,Building,33.29,Berlin,Georgenstr.,36,1123,26.71,1130
390839.2968,5820315.395,52.5219984,13.3910725,BLDG_0003000000180a8a,31.9099998,358.7357069,6767/BLDG_0003000000180a8a.dae,Building,31.91,Berlin,Geschwister-Scholl-Str.,5,1123,26,1130
390931.3044,5820082.925,52.5199277,13.3925043,DEB_LOD2_UUID_676c1abe-df54-4a66-950a-c1740f7ab50a,34.001,358.7341176,6825/DEB_LOD2_UUID_676c1abe-df54-4a66-950a-c1740f7ab50a.dae,Building,34.001,Berlin,Geschwister-Scholl-Str.,5,2111,1.264,1000
390877.5532,5820039.768,52.5195291,13.3917266,BLDG_0003000000180e0f,33.1399994,358.7203544,6785/BLDG_0003000000180e0f.dae,Building,33.15,Berlin,Geschwister-Scholl-Str.,7,1123,28.30619,1130
390667.1333,5820193.66,52.5208699,13.3885761,DEB_LOD2_UUID_f9147dca-08a6-4c59-851b-bcccda59ecc5,32.49,358.7252653,6833/DEB_LOD2_UUID_f9147dca-08a6-4c59-851b-bcccda59ecc5.dae,Building,32.49,Berlin,Geschwister-Scholl-Str.,5,2111,28.895,2100
390853.7991,5820025.319,52.5193945,13.3913814,BLDG_0003000e00743c0d,33.2999992,358.7267225,6841/BLDG_0003000e00743c0d.dae,Building,33.3,Berlin,Geschwister-Scholl-Str.,5,1123,22.69289,1130
390931.3044,5820082.925,52.5199277,13.3925043,DEB_LOD2_UUID_7b7ccf14-fb0e-4bd8-8981-c7ec109c7051,33.09,358.7341176,6890/DEB_LOD2_UUID_7b7ccf14-fb0e-4bd8-8981-c7ec109c7051.dae,Building,33.09,Berlin,Friedrichstr.,142,1191,28.818,1000
390289.2414,5820024.19,52.519271,13.3830648,DEB_LOD2_UUID_d3fe4674-5d0c-4c3e-95d7-99e8ad676798,34.104,358.7266601,6960/DEB_LOD2_UUID_d3fe4674-5d0c-4c3e-95d7-99e8ad676798.dae,Building,34.104,Berlin,Friedrichstr.,142,1191,25.113,1000
390758.6783,5820134.544,52.520357,13.3899442,DEB_LOD2_UUID_ff6381fb-8afa-411f-be1b-1b89eb26391a,32.76,358.7203645,7005/DEB_LOD2_UUID_ff6381fb-8afa-411f-be1b-1b89eb26391a.dae,Building,32.76,Berlin,Friedrichstr.,142,1191,18.556,3200
390919.4477,5820610.785,52.524669,13.3921564,BLDG_0003000000180f60,32.9099998,358.7277867,7069/BLDG_0003000000180f60.dae,Building,32.91,Berlin,Friedrichstr.,142,1301,18.32625,1000
390704.8319,5820264.492,52.521514,13.3891082,BLDG_000300080005f08b,33.1899986,358.7308004,6578/BLDG_000300080005f08b.dae,Building,33.19,Berlin,Reichstagufer,14,2121,26.22813,1000
390965.6786,5820843.191,52.5267668,13.3927613,BLDG_0003000b0051cd84,34.4700012,358.7364809,6624/BLDG_0003000b0051cd84.dae,Building,34.47,Berlin,Friedrichstr.,101,1231,21.75698,1000
390714.4755,5820116.891,52.5201895,13.3892988,BLDG_000300000017340e,32.6100006,358.7279476,6642/BLDG_000300000017340e.dae,Building,32.61,Berlin,Planckstr.,13,1004,5.89,1000
390743.4086,5820114.598,52.5201747,13.3897258,BLDG_00030000001734e5,33.0099983,358.7284277,6662/BLDG_00030000001734e5.dae,Building,33.01,Berlin,Georgenstr.,23,1004,7.86412,1000
390562.1912,5820064.731,52.5196902,13.3870725,BLDG_0003000900823f9f,32.6399994,358.727903,6650/BLDG_0003000900823f9f.dae,Building,32.64,Berlin,Planckstr.,24,1499,33.16,1000
390841.7888,5820013.947,52.5192899,13.3912082,BLDG_0003000000180833,33.5400009,358.7178286,6728/BLDG_0003000000180833.dae,Building,33.54,Berlin,Geschwister-Scholl-Str.,7,1004,14.93574,1000
390768.5623,5820223.144,52.5211552,13.3900607,BLDG_0003000e00964d2c,32.5699997,358.721971,6676/BLDG_0003000e00964d2c.dae,Building,32.57,Berlin,Friedrichstr.,95,1231,21.87,1130
390751.3282,5820313.206,52.5219611,13.3897772,BLDG_000300080002f615,32.1699982,358.7252064,6742/BLDG_000300080002f615.dae,Building,34.08,Berlin,Geschwister-Scholl-Str.,7,1199,22.14788,1130
390950.2032,5820038.172,52.5195293,13.3927974,DEB_LOD2_UUID_666dccc0-ac37-41de-83d0-e08827dee5f2,33.93,358.7283039,6976/DEB_LOD2_UUID_666dccc0-ac37-41de-83d0-e08827dee5f2.dae,Building,33.93,Berlin,Friedrichstr.,142,1191,21.829,1000
390643.4522,5820279.75,52.5216388,13.3881989,BLDG_0003000f00003fc2,31.9400005,358.7264001,6807/BLDG_0003000f00003fc2.dae,Building,33.37,Berlin,UniversitÃ¤tsstr.,5,1461,32.87962,1000
390595.4763,5820147.545,52.5204411,13.3875356,BLDG_0003000e00a01ed6,29.7600002,358.7323505,6852/BLDG_0003000e00a01ed6.dae,Building,29.76,Berlin,Dorotheenstr.,28,1191,27.83832,1130
390877.6875,5820182.888,52.5208153,13.3916816,DEB_LOD2_UUID_9bb14e83-e7ec-4c12-89d3-60946c35cc33,32.017,358.731151,6906/DEB_LOD2_UUID_9bb14e83-e7ec-4c12-89d3-60946c35cc33.dae,Building,32.017,Berlin,Friedrichstr.,142,1191,39.183,1000
390683.5378,5820135.508,52.5203506,13.3888369,DEB_LOD2_UUID_fbbbb01c-e01e-4b41-beab-92f8ce373220,32.97,358.7183257,7019/DEB_LOD2_UUID_fbbbb01c-e01e-4b41-beab-92f8ce373220.dae,Building,32.97,Berlin,Friedrichstr.,142,1191,31.588,1000
390719.7022,5820166.782,52.5206389,13.3893594,DEB_LOD2_UUID_d04bc30d-6e1e-4624-a574-0f5e05d803a8,32.81,358.7255871,7073/DEB_LOD2_UUID_d04bc30d-6e1e-4624-a574-0f5e05d803a8.dae,Building,32.81,Berlin,Friedrichstr.,142,1191,32.61,1000
390353.8623,5819951.671,52.5186323,13.3840407,DEB_LOD2_UUID_4aadc631-f83d-47e4-94eb-fda2e95f4ebc,31.533,358.724523,7111/DEB_LOD2_UUID_4aadc631-f83d-47e4-94eb-fda2e95f4ebc.dae,Building,31.533,Berlin,Johannisstr.,10,1301,29.537,1000
390872.2252,5820636.184,52.5248878,13.3914523,BLDG_0003000e0096620e,31.8899994,358.726749,7141/BLDG_0003000e0096620e.dae,Building,33.66,Berlin,Johannisstr.,10,2121,26.71932,1130
390899.5835,5820552.384,52.5241402,13.3918829,BLDG_000300080005f3f3,32.0999985,358.7185957,7145/BLDG_000300080005f3f3.dae,Building,32.1,Berlin,Oranienburger Str.,65,2121,23.25461,1130
390980.6417,5820831.219,52.5266622,13.3929857,BLDG_00030002007d4a3d,34.6899986,358.7198161,6602/BLDG_00030002007d4a3d.dae,Building,34.69,Berlin,Georgenstr.,21,1004,1.53625,1000
390465.4598,5820056.712,52.5195987,13.3856501,BLDG_0003000e0076829b,33.3300018,358.7210396,6614/BLDG_0003000e0076829b.dae,Building,33.33,Berlin,Tucholskystr.,37,1499,32.8377,1000
390567.7284,5820180.391,52.5207307,13.387116,DEB_LOD2_UUID_78ef07ff-985c-4c91-99cc-fd2b843645f0,31.436,358.7271762,7149/DEB_LOD2_UUID_78ef07ff-985c-4c91-99cc-fd2b843645f0.dae,Building,31.436,Berlin,Johannisstr.,8,2121,12.584,1000
390621.5841,5820043.374,52.5195102,13.3879545,BLDG_0003000900823f8d,32.8499985,358.72634,6626/BLDG_0003000900823f8d.dae,Building,32.85,Berlin,Planckstr.,13,1499,32.65,1000
390700.4817,5820115.801,52.5201769,13.389093,BLDG_00030000013e0ad5,32.75,358.7207747,6637/BLDG_00030000013e0ad5.dae,Building,32.75,Berlin,Tucholskystr.,37,1004,3.75,1000
390847.8957,5820073.845,52.5198294,13.3912785,BLDG_0003000e00743c11,32.8100014,358.7307569,6674/BLDG_0003000e00743c11.dae,Building,32.81,Berlin,Planckstr.,20,1004,4.9761,1000
390982.1893,5820247.405,52.521416,13.3932,BLDG_0003000b006f8da3,33.7999992,358.7194538,6682/BLDG_0003000b006f8da3.dae,Building,33.8,Berlin,Georgenstr.,36,1139,5.04903,1000
390910.0826,5820132.17,52.520366,13.3921755,BLDG_0003000b006f8d9b,33.6399994,358.7206383,6690/BLDG_0003000b006f8d9b.dae,Building,33.64,Berlin,UniversitÃ¤tsstr.,1,1004,4.1025,1000
390779.0121,5820224.213,52.5211669,13.3902143,BLDG_0003000e00615463,32.0699997,358.7161132,6646/BLDG_0003000e00615463.dae,Building,32.07,Berlin,Planckstr.,13,1231,22.29344,1000
390972.5278,5820625.003,52.5248074,13.3929338,BLDG_0003000e00558741,33.1100006,358.7260522,7204/BLDG_0003000e00558741.dae,Building,33.11,Berlin,Johannisstr.,8,2599,29.77345,1130
390909.219,5820595.534,52.5245299,13.3920107,BLDG_0003000b005f187a,33.1300011,358.7235766,7208/BLDG_0003000b005f187a.dae,Building,33.13,Berlin,Tucholskystr.,14,1301,20.37,1130
390682.2737,5820839.896,52.5266804,13.3885866,BLDG_000300090060efe3,34.8300018,358.7242356,7824/BLDG_000300090060efe3.dae,Building,34.83,Berlin,Linienstr.,124,2523,4.02,1000
390943.6734,5820610.279,52.5246693,13.3925135,BLDG_0003000b0051cb53,33.1300011,358.7240796,7212/BLDG_0003000b0051cb53.dae,Building,33.13,Berlin,Johannisstr.,10,1231,22.76274,1130
390747.1166,5820926.324,52.5274701,13.3895136,BLDG_0003000a00091cb3,34.6500015,358.7308605,7820/BLDG_0003000a00091cb3.dae,Building,34.65,Berlin,Linienstr.,121,1121,17.94601,1000
390868.2642,5820585.753,52.5244338,13.3914105,BLDG_0003000b0051cb4b,33.6500015,358.7314972,7229/BLDG_0003000b0051cb4b.dae,Building,33.65,Berlin,Tucholskystr.,5,1231,20.1367,3100
390968.4305,5820441.288,52.5231556,13.3929337,BLDG_000300020053d9ef,33.2099991,358.7232353,7256/BLDG_000300020053d9ef.dae,Building,33.21,Berlin,Johannisstr.,12,1124,8.64751,1000
390857.8448,5820492.524,52.5235939,13.3912876,BLDG_00030009003f2b12,32.7599983,358.7347132,7224/BLDG_00030009003f2b12.dae,Building,32.76,Berlin,Tucholskystr.,13,2121,22.94986,1000
390945.2329,5820497.142,52.5236529,13.3925736,BLDG_00030000001811e3,33.1100006,358.7364088,7296/BLDG_00030000001811e3.dae,Building,33.11,Berlin,Oranienburger Str.,67,1004,4.41333,1000
390918.5243,5820634.229,52.5248795,13.3921351,BLDG_00030002003088a5,32.7599983,358.7200944,7270/BLDG_00030002003088a5.dae,Building,33.37,Berlin,Tucholskystr.,2,1301,23.82,1130
390864.0837,5820766.96,52.5260614,13.3912894,BLDG_0003000b0049b658,34.5999985,358.7328796,7308/BLDG_0003000b0049b658.dae,Building,34.6,Berlin,Tucholskystr.,7,1231,20.37519,1130
390834.312,5820558.546,52.5241825,13.3909192,BLDG_000300080005f3ee,32.4599991,358.7234003,7300/BLDG_000300080005f3ee.dae,Building,32.82,Berlin,Tucholskystr.,10,1499,24.03337,1130
390823.0715,5820435.825,52.5230774,13.3907939,BLDG_0003000000180651,32.8600006,358.7193067,7316/BLDG_0003000000180651.dae,Building,32.86,Berlin,Tucholskystr.,9,1743,5.26296,1000
390896.7117,5820818.266,52.526529,13.3917533,BLDG_0003000000186521,34.6800003,358.7262832,7335/BLDG_0003000000186521.dae,Building,34.68,Berlin,Ziegelstr.,29,1301,15.08697,1130
390874.5968,5820465.455,52.523354,13.3915433,BLDG_0003000e00558704,33.6199989,358.7295104,7324/BLDG_0003000e00558704.dae,Building,33.62,Berlin,Tucholskystr.,2,1129,18.08418,1000
390797.7001,5820522.875,52.5238546,13.3903915,BLDG_0003000000180592,34.3100014,358.7226434,7340/BLDG_0003000000180592.dae,Building,34.31,Berlin,Auguststr.,84,1141,7.62964,1000
391003.7694,5820806.434,52.5264441,13.3933346,BLDG_0003000b0051cd64,34.5400009,358.7344623,7405/BLDG_0003000b0051cd64.dae,Building,34.54,Berlin,Tucholskystr.,1,1231,21.08153,1000
390874.9665,5820783.854,52.5262154,13.3914442,BLDG_0003000b0051cd32,34.6399994,358.7173206,7417/BLDG_0003000b0051cd32.dae,Building,34.64,Berlin,Auguststr.,7,1231,18.17933,1000
390832.0079,5820769.979,52.5260821,13.3908158,BLDG_0003000b0051cd2c,34.0999985,358.7344984,7421/BLDG_0003000b0051cd2c.dae,Building,34.1,Berlin,Auguststr.,86,1231,17.03687,1000
390932.4827,5820070.914,52.51982,13.3925256,DEB_LOD2_UUID_a43d7928-db3f-46c0-bc2f-af5eb8d63063,33.03,358.7322714,7348/DEB_LOD2_UUID_a43d7928-db3f-46c0-bc2f-af5eb8d63063.dae,Building,33.03,Berlin,Ziegelstr.,11,1129,25.605,2100
