LABEL,landuse,access,leisure,name,wheelchair,historic,religion,Surf_Type,area_highw,kerb,landcover,postal_cod,leaf_cycle,leaf_type,natural,changeset,addr_city,addr_postc,addr_count,addr_subur,amenity,opening_ho,lit,fee,parking,park_ride,supervised,surface,capacity,capacity_d,capacity_p,capacity_w,parking_co,parking_c1,parking_c2,parking_c3,note,highway,area,bicycle,ID,PERIMETER,ENCLOSED_A,GEOMETRY
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,,,"POLYGON(( 392631.196419306 5820752.913892539, 392631.599759642 5820753.458687922, 392636.224326675 5820749.807856255, 392635.239925244 5820749.807856255, 392631.196419306 5820752.913892539 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,,,"POLYGON(( 392607.754348083 5820778.780488599, 392610.914058118 5820776.500505582, 392612.171273347 5820775.466865066, 392607.754348083 5820778.780488599 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,,,"POLYGON(( 392632.608901387 5820754.827363471, 392634.242837364 5820757.053714340, 392634.401786354 5820757.270371139, 392636.500039364 5820755.675927806, 392644.212286425 5820749.807856255, 392644.212246378 5820749.807856254, 392636.500005187 5820755.675923328, 392635.356362036 5820756.544967327, 392634.091956182 5820754.898545812, 392640.763875367 5820749.807856256, 392638.967191648 5820749.807856256, 392632.608901387 5820754.827363471 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,,,"POLYGON(( 392644.087543549 5820770.247039357, 392645.218580106 5820771.727488460, 392644.030346243 5820772.612467609, 392674.649385669 5820749.807856256, 392670.303298344 5820749.807856256, 392646.320845447 5820768.549973388, 392644.087543549 5820770.247039357 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430,,,"POLYGON(( 392675.823879226 5820749.807856256, 392675.820782503 5820749.807856256, 392676.298589453 5820750.449390013, 392675.823879226 5820749.807856256 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,,,"POLYGON(( 392723.274325882 5820806.369162519, 392723.274325882 5820819.539135025, 392731.875124253 5820819.539135025, 392723.274325882 5820806.369162519 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,,,"POLYGON(( 392479.543142555 5820343.392866405, 392477.906242631 5820344.775747156, 392483.282594276 5820351.550434100, 392485.706907185 5820351.550434100, 392479.543142555 5820343.392866405 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,,,"POLYGON(( 392483.770352635 5820339.821647804, 392480.843342918 5820342.294435138, 392487.837069601 5820351.550434100, 392487.837069602 5820351.550434100, 392487.703260801 5820351.373341946, 392490.597168410 5820349.014800987, 392488.630012381 5820350.618037403, 392481.658201565 5820341.606028765, 392483.770352635 5820339.821647804 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,,,"POLYGON(( 392492.536867912 5820365.944430012, 392490.980820950 5820367.244597501, 392514.992363911 5820397.011639539, 392513.844441679 5820397.943969923, 392514.931012431 5820397.061468568, 392516.332003864 5820395.923598036, 392492.536867912 5820365.944430012 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435,,,"POLYGON(( 392510.502011742 5820351.550434100, 392500.226289820 5820359.738784410, 392513.005321011 5820376.150882842, 392519.247021627 5820380.003456319, 392520.931770922 5820382.142865417, 392521.580412019 5820378.566531785, 392557.846149973 5820351.550434100, 392549.018105644 5820351.550434100, 392518.376620750 5820375.881344234, 392516.110377688 5820375.296723918, 392509.376350800 5820365.051126996, 392526.293265705 5820351.550434100, 392510.502011742 5820351.550434100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436,,,"POLYGON(( 392524.320460962 5820380.265294781, 392523.409307069 5820385.289009113, 392559.075502477 5820430.580366812, 392557.525674594 5820438.574929057, 392557.501754455 5820438.804726321, 392556.427540155 5820437.458136574, 392557.569793499 5820438.890017198, 392558.492993643 5820440.243776327, 392559.248157914 5820441.223003045, 392572.683772476 5820456.522126541, 392573.415777453 5820455.976836490, 392573.415777453 5820418.122467286, 392569.371894095 5820412.711939350, 392560.036608971 5820419.441710740, 392559.282100243 5820418.566249930, 392537.171388137 5820389.214689970, 392532.965013647 5820383.446830500, 392542.359631609 5820376.314964260, 392553.173751248 5820368.642830900, 392554.124124644 5820369.828869420, 392556.992871993 5820367.717816690, 392556.992980537 5820367.717965584, 392569.674250795 5820358.386077380, 392571.025319287 5820357.392439160, 392573.415777453 5820360.614990616, 392573.415777453 5820351.550434100, 392562.866577004 5820351.550434100, 392524.320460962 5820380.265294781 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,,,"POLYGON(( 392445.979356299 5820894.289716551, 392446.725207963 5820893.851212851, 392462.077132074 5820883.568210373, 392474.234320185 5820874.544588882, 392474.234323683 5820874.544593595, 392485.574499279 5820866.115789351, 392495.911911083 5820858.520309060, 392499.809606586 5820855.088997851, 392500.924462350 5820854.173313241, 392500.844701207 5820854.058507035, 392499.590640572 5820854.549928905, 392495.081605604 5820857.100492102, 392478.486180902 5820870.725692151, 392473.012191004 5820874.874075835, 392461.470927031 5820883.473712866, 392445.979356299 5820894.289716551 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,,,"POLYGON(( 392459.068990303 5820794.983085060, 392459.794772535 5820805.686894711, 392468.853796208 5820800.661980798, 392471.925258666 5820798.958505727, 392472.147286197 5820798.835541941, 392469.283872470 5820794.983085060, 392459.068990303 5820794.983085060 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,,,"POLYGON(( 392774.374119103 5820310.453193355, 392774.374119103 5820316.321749185, 392777.725986315 5820316.321749185, 392774.374119103 5820310.453193355 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440,,,"POLYGON(( 392579.487818435 5820457.064689655, 392575.508668784 5820460.029742843, 392589.712010191 5820474.902320434, 392634.663835358 5820444.596391310, 392591.804181529 5820473.491806043, 392579.487818435 5820457.064689655 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,,,"POLYGON(( 392573.415777453 5820468.988986081, 392573.415777453 5820480.459697826, 392586.493706397 5820496.818118140, 392585.947104834 5820497.255116440, 392575.262800782 5820508.654928860, 392573.415777453 5820510.043995628, 392573.415777453 5820531.629499120, 392585.260839315 5820531.629499120, 392590.319227050 5820527.814432850, 392575.262800996 5820508.654929170, 392585.947105048 5820497.255116760, 392613.428734500 5820531.629499120, 392623.860670896 5820531.629499119, 392584.951591311 5820483.313789367, 392584.951583053 5820483.313779109, 392573.415777453 5820468.988986081 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442,,,"POLYGON(( 392380.629817459 5820774.517500000, 392381.211942945 5820774.517500000, 392383.320681294 5820769.473415580, 392382.905494417 5820769.313374110, 392380.629817459 5820774.517500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,,,"POLYGON(( 392388.160859855 5820771.339152024, 392386.059186985 5820770.529023303, 392388.295453567 5820771.646547286, 392388.160859855 5820771.339152024 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,,,"POLYGON(( 392573.415777453 5820418.122467286, 392573.415777453 5820455.976836490, 392583.229166526 5820448.666580951, 392576.788484771 5820453.464416756, 392575.514846477 5820451.765684402, 392617.286028957 5820422.163725983, 392639.885350565 5820440.006798542, 392640.313206619 5820440.717436712, 392642.281291741 5820439.334958762, 392640.163667587 5820436.490244964, 392637.677539431 5820433.159446367, 392636.211509804 5820432.651050620, 392633.756381440 5820431.800711491, 392587.837324965 5820371.001916900, 392584.663211984 5820371.001916900, 392590.239559998 5820378.408409520, 392587.954847535 5820379.964929190, 392581.208407666 5820371.001916900, 392581.202964828 5820371.001916900, 392587.979036507 5820380.001879660, 392591.836906883 5820385.243733712, 392591.836912907 5820385.243729490, 392599.006031927 5820394.984718860, 392608.454217634 5820408.015497860, 392613.866541259 5820415.306909490, 392612.707041447 5820416.224888440, 392588.123345922 5820434.532236250, 392586.596809343 5820435.758075180, 392573.415777453 5820418.122467286 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,,,"POLYGON(( 392596.307065001 5820371.001916900, 392591.595844540 5820371.001916900, 392635.599929508 5820429.265206327, 392637.193357917 5820429.817093207, 392636.702571629 5820431.234118934, 392637.193904357 5820429.817282588, 392639.530241951 5820430.627487976, 392642.567759605 5820434.697014264, 392641.366004878 5820435.594014761, 392642.568911309 5820434.698559339, 392644.741226622 5820437.616742522, 392646.043089063 5820436.713568238, 392612.953406783 5820393.193583996, 392606.162020206 5820383.786359480, 392601.186401863 5820378.254574254, 392598.505262796 5820374.149079352, 392596.307065001 5820371.001916900 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,,,"POLYGON(( 392531.463718490 5820990.961881830, 392531.463706551 5820990.961887697, 392539.799451260 5821008.018517830, 392540.358781896 5821007.985904770, 392540.374118441 5821008.232199440, 392557.698118911 5821008.232199440, 392543.338889553 5820982.552452561, 392540.753418391 5820984.005243732, 392540.018811206 5820982.697887224, 392539.303944174 5820981.466453336, 392541.890557346 5820979.954935966, 392534.373461268 5820966.431729468, 392528.791216897 5820969.040599284, 392535.928403251 5820984.643029910, 392534.564703012 5820985.266844424, 392535.465858405 5820986.465487844, 392534.444375040 5820987.233454193, 392533.550210530 5820986.044109487, 392535.077070379 5820989.161104770, 392531.463718490 5820990.961881830 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447,,,"POLYGON(( 392379.622671194 5820776.820689799, 392379.250462249 5820775.928038219, 392391.310067935 5820804.850035473, 392390.103446682 5820801.956251258, 392398.404315994 5820794.733929094, 392392.021321924 5820800.287569057, 392381.010958051 5820774.998254179, 392381.211942945 5820774.517500000, 392380.629817459 5820774.517500000, 392379.622671194 5820776.820689799 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448,,,"POLYGON(( 392391.908748471 5820806.348840428, 392391.310067935 5820804.850035473, 392396.461539433 5820817.746815205, 392396.461539433 5820817.746815205, 392397.513471719 5820818.320988564, 392413.238518310 5820825.845894015, 392413.491147482 5820825.845894015, 392417.355142563 5820823.891709791, 392417.355142563 5820821.551788806, 392416.016124580 5820821.517649000, 392398.854923886 5820813.345738330, 392397.298996379 5820809.658619200, 392408.285634228 5820804.799110360, 392409.202652784 5820806.910386540, 392409.966809896 5820807.025841700, 392410.868516188 5820806.223231510, 392413.636098840 5820807.475395050, 392413.441245230 5820808.011893520, 392416.949459231 5820809.506292930, 392417.355142563 5820809.337637917, 392417.355142563 5820790.276761838, 392415.084000000 5820787.514000000, 392411.082000000 5820782.651000000, 392405.131000000 5820775.416000000, 392404.391974026 5820774.517500000, 392394.463692463 5820774.517500000, 392403.851418134 5820795.957900122, 392391.908748471 5820806.348840428 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,,,"POLYGON(( 392688.230556801 5820351.550434100, 392687.231228956 5820352.256814450, 392690.014364310 5820356.193477064, 392692.472749154 5820354.144823025, 392704.318274603 5820371.001916900, 392719.615343295 5820371.001916900, 392705.580500312 5820351.550434100, 392688.230556801 5820351.550434100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,,,"POLYGON(( 392769.176155706 5820371.001916900, 392775.132383336 5820371.001916900, 392775.285664746 5820370.890873034, 392775.285664746 5820366.798006356, 392769.176155706 5820371.001916900 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451,,,"POLYGON(( 392774.374119103 5820346.658139415, 392774.374119103 5820347.902029412, 392776.896648673 5820351.550434100, 392777.976138273 5820351.550434100, 392774.374119103 5820346.658139415 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,,,"POLYGON(( 392774.374119103 5820316.321749185, 392774.374119103 5820324.790447734, 392776.145396164 5820323.579472605, 392788.490468522 5820345.983492760, 392794.667501170 5820345.983492760, 392777.725986315 5820316.321749185, 392774.374119103 5820316.321749185 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,,,"POLYGON(( 392774.374119103 5820300.001971383, 392774.374119103 5820302.622164212, 392776.412383483 5820306.481533976, 392782.245719563 5820316.321749185, 392800.067042397 5820316.321749185, 392795.989635336 5820308.719092480, 392790.645450963 5820311.710928110, 392787.252607854 5820305.373096050, 392792.672664588 5820302.534330700, 392790.153875121 5820297.837842710, 392800.980087975 5820292.167592770, 392803.498877309 5820296.864080670, 392806.654740710 5820302.748444910, 392813.934286114 5820316.321749185, 392814.906860706 5820316.321749185, 392803.654211619 5820295.624912514, 392806.965457924 5820294.733423122, 392810.913482364 5820294.478711868, 392812.696461144 5820295.624912512, 392823.319616272 5820316.321749185, 392823.558775933 5820316.321749185, 392811.550216705 5820291.052359491, 392808.409194992 5820284.364870505, 392775.570262385 5820302.203891978, 392774.854437042 5820300.886158948, 392774.374119103 5820300.001971383 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,,,"POLYGON(( 392777.976138274 5820351.550434100, 392776.896648673 5820351.550434100, 392780.963145040 5820357.431920916, 392781.030029967 5820357.385897883, 392789.156290160 5820351.550434100, 392785.811754404 5820351.550434100, 392780.730198738 5820355.291023679, 392777.976138274 5820351.550434100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455,,,"POLYGON(( 392732.730087589 5820230.685423005, 392740.515636816 5820243.643832171, 392774.374119103 5820226.058752550, 392774.374119103 5820225.459371382, 392741.610704722 5820242.534311976, 392735.110765493 5820229.946807247, 392774.374119103 5820206.094044944, 392774.374119103 5820204.426915778, 392732.730087589 5820230.685423005 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456,,,"POLYGON(( 392704.667050453 5820259.551431208, 392702.984544119 5820257.817939833, 392706.360555784 5820272.245341204, 392733.194943984 5820277.916130356, 392733.138602048 5820278.182746287, 392734.286476172 5820275.443343054, 392738.628909413 5820272.651920093, 392754.838762391 5820270.513000662, 392774.374119103 5820260.433044150, 392774.374119103 5820248.912893993, 392770.791246745 5820250.727429290, 392772.336712124 5820253.594111170, 392767.684578774 5820256.028989890, 392766.248105125 5820253.028290210, 392749.925593439 5820261.294779230, 392751.467929131 5820264.516617630, 392747.494788746 5820266.596118520, 392745.879886224 5820263.343716050, 392739.259801321 5820266.696439110, 392734.105273219 5820256.315255110, 392740.725358291 5820252.962532170, 392744.919902344 5820250.838217490, 392761.242414442 5820242.571728760, 392765.289435904 5820240.522126580, 392774.374119103 5820235.921215441, 392774.374119103 5820229.438365536, 392740.649057841 5820246.954150571, 392739.622613531 5820246.916962482, 392738.633796355 5820246.327347845, 392730.243312623 5820232.396428164, 392729.800035777 5820232.724262539, 392736.845572236 5820244.268755997, 392736.845572236 5820246.900772288, 392734.128652191 5820256.240184917, 392734.117803559 5820256.308892913, 392734.105247766 5820256.315251757, 392734.114012390 5820256.332903648, 392733.364518428 5820261.079698729, 392738.883262269 5820271.183245124, 392722.836453253 5820273.475646405, 392716.638479402 5820271.692667631, 392713.327233096 5820268.551228829, 392712.902714339 5820265.409790033, 392712.732906837 5820262.268351246, 392709.591468035 5820260.824987469, 392704.667050453 5820259.551431208 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,,,"POLYGON(( 392664.670252721 5820227.609387404, 392664.618536907 5820228.855430926, 392666.077856089 5820230.369606590, 392667.288852933 5820230.342695549, 392671.748080114 5820229.442231260, 392669.653769535 5820229.121956604, 392667.681111729 5820225.643780653, 392667.838612893 5820225.540957721, 392664.670252721 5820227.609387404 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458,,,"POLYGON(( 392652.319656416 5820222.982894843, 392652.998804791 5820225.548196428, 392655.018919799 5820225.711894338, 392658.432868137 5820225.678092870, 392659.387323464 5820225.181428056, 392656.971694377 5820218.772993198, 392713.824194555 5820189.032199441, 392702.204262252 5820189.032199440, 392704.436175578 5820193.276607354, 392653.105597816 5820220.215374956, 392652.319656416 5820222.982894843 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,,,"POLYGON(( 392376.958804665 5820731.642564835, 392376.958781391 5820731.642564835, 392386.843059536 5820743.599742739, 392382.149537746 5820747.450837532, 392382.251656009 5820747.573655438, 392382.238973941 5820747.583996623, 392391.484718977 5820758.824941591, 392383.805160898 5820762.224090245, 392380.774615452 5820763.670486929, 392391.529494698 5820767.816156534, 392394.463692463 5820774.517500000, 392404.391974026 5820774.517500000, 392403.041000000 5820772.875000000, 392382.239000000 5820747.584000000, 392386.974000000 5820743.723000000, 392386.945757407 5820743.723949950, 392376.958804665 5820731.642564835 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460,,,"POLYGON(( 392396.221602281 5820731.642564835, 392398.493488566 5820734.390904110, 392393.403805848 5820738.504460398, 392411.877000000 5820760.807000000, 392411.928000000 5820760.766000000, 392416.972000000 5820756.709000000, 392426.006000000 5820767.794000000, 392430.576000000 5820773.400000000, 392431.486875329 5820774.517500000, 392442.535385421 5820774.517500000, 392416.787163485 5820737.261484528, 392412.415350802 5820731.642564835, 392396.221602281 5820731.642564835 ), ( 392412.587532626 5820757.342124551, 392396.540723611 5820737.559550521, 392402.653793713 5820733.059651707, 392418.700602727 5820752.672418235, 392412.587532626 5820757.342124551 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461,,,"POLYGON(( 392357.480589683 5820794.086537166, 392357.480589683 5820798.494592022, 392378.926292261 5820808.175598589, 392390.266388339 5820814.365332611, 392387.144734891 5820806.550230417, 392375.103095899 5820777.671322314, 392373.766794603 5820774.517500000, 392368.754432107 5820774.517500000, 392368.938000000 5820774.945000000, 392364.886000000 5820783.742000000, 392364.686000000 5820784.177000000, 392366.718000000 5820785.119000000, 392374.945000000 5820788.931000000, 392373.871000000 5820793.381000000, 392374.153000000 5820793.514000000, 392375.707000000 5820794.246000000, 392375.748000000 5820794.268000000, 392375.932000000 5820794.370000000, 392376.112000000 5820794.478000000, 392376.288000000 5820794.592000000, 392376.460000000 5820794.713000000, 392376.628000000 5820794.839000000, 392376.791000000 5820794.971000000, 392376.950000000 5820795.109000000, 392377.103000000 5820795.252000000, 392377.252000000 5820795.401000000, 392377.395000000 5820795.554000000, 392377.533000000 5820795.713000000, 392377.665000000 5820795.876000000, 392377.791000000 5820796.044000000, 392377.912000000 5820796.216000000, 392378.026000000 5820796.392000000, 392378.135000000 5820796.572000000, 392378.236000000 5820796.756000000, 392378.332000000 5820796.943000000, 392378.421000000 5820797.133000000, 392378.443000000 5820797.184000000, 392378.462000000 5820797.232000000, 392378.493000000 5820797.311000000, 392378.520000000 5820797.390000000, 392378.545000000 5820797.471000000, 392378.567000000 5820797.553000000, 392378.586000000 5820797.635000000, 392378.602000000 5820797.718000000, 392378.615000000 5820797.801000000, 392378.625000000 5820797.885000000, 392378.633000000 5820797.969000000, 392378.637000000 5820798.054000000, 392378.639000000 5820798.138000000, 392378.637000000 5820798.222000000, 392378.633000000 5820798.307000000, 392378.625000000 5820798.391000000, 392378.615000000 5820798.475000000, 392378.602000000 5820798.558000000, 392378.586000000 5820798.641000000, 392378.567000000 5820798.723000000, 392378.545000000 5820798.805000000, 392378.520000000 5820798.886000000, 392378.493000000 5820798.966000000, 392378.462000000 5820799.044000000, 392378.429000000 5820799.122000000, 392378.394000000 5820799.199000000, 392378.355000000 5820799.274000000, 392378.314000000 5820799.348000000, 392378.271000000 5820799.420000000, 392378.225000000 5820799.491000000, 392378.176000000 5820799.560000000, 392378.126000000 5820799.628000000, 392378.073000000 5820799.693000000, 392378.017000000 5820799.757000000, 392377.960000000 5820799.819000000, 392377.894000000 5820799.884000000, 392377.843000000 5820799.925000000, 392377.728000000 5820800.012000000, 392377.609000000 5820800.095000000, 392377.488000000 5820800.174000000, 392377.364000000 5820800.248000000, 392377.237000000 5820800.318000000, 392377.108000000 5820800.384000000, 392376.977000000 5820800.445000000, 392376.843000000 5820800.502000000, 392376.708000000 5820800.554000000, 392376.571000000 5820800.601000000, 392376.433000000 5820800.643000000, 392376.293000000 5820800.681000000, 392376.152000000 5820800.713000000, 392376.010000000 5820800.741000000, 392375.866000000 5820800.764000000, 392375.723000000 5820800.781000000, 392375.578000000 5820800.794000000, 392375.434000000 5820800.802000000, 392375.289000000 5820800.804000000, 392375.144000000 5820800.802000000, 392375.000000000 5820800.794000000, 392374.855000000 5820800.781000000, 392374.712000000 5820800.764000000, 392374.569000000 5820800.741000000, 392374.426000000 5820800.713000000, 392374.285000000 5820800.681000000, 392374.145000000 5820800.643000000, 392374.007000000 5820800.601000000, 392373.887000000 5820800.560000000, 392372.535000000 5820800.064000000, 392372.256000000 5820799.961000000, 392372.031000000 5820800.868000000, 392361.685000000 5820796.046000000, 392357.480589683 5820794.086537166 ))"
